spectrum_id,analyte_id,canonical_analyte_name,source_dataset,raw_path,modality,sers_or_raman,substrate_material,substrate_geometry,colloid_or_planar,excitation_nm,instrument,matrix,concentration,replicate,independent_measurement,raw_or_processed,wavenumber_min,wavenumber_max,point_count,quality_flags,intended_role,allowed_for_representation_learning,allowed_for_evaluation_only,acquisition_domain,admitted_to_joint_analysis,admission_reason,has_full_spectrum
orc_ag::lpc(20:0/0:0),orc::lpc(20:0/0:0),LPC(20:0/0:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,12,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::lpc(o-18:0/0:0),orc::lpc(o-18:0/0:0),LPC(O-18:0/0:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,19,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::leu-leu,orc::leu-leu,Leu-Leu,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,22,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::pc(12:0/12:0),orc::pc(12:0/12:0),PC(12:0/12:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,15,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::pc(18:0/18:1(9z)),orc::pc(18:0/18:1(9z)),PC(18:0/18:1(9Z)),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,17,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::pc(18:1(9z)/18:1(9z)),orc::pc(18:1(9z)/18:1(9z)),PC(18:1(9Z)/18:1(9Z)),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,26,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::pc(o-16:0/0:0),orc::pc(o-16:0/0:0),PC(O-16:0/0:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,21,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
"orc_ag::pc(o-16:0/20:5(5z,8z,11z,14z,17z))","orc::pc(o-16:0/20:5(5z,8z,11z,14z,17z))","PC(O-16:0/20:5(5Z,8Z,11Z,14Z,17Z))",ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,17,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::phenylacetylglutamine,orc::phenylacetylglutamine,Phenylacetylglutamine,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,8,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::sm(d18:1/16:0),orc::sm(d18:1/16:0),SM(d18:1/16:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,17,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::sm(d18:1/18:0),orc::sm(d18:1/18:0),SM(d18:1/18:0),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,23,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::sm(d18:1/24:1(15z)),orc::sm(d18:1/24:1(15z)),SM(d18:1/24:1(15Z)),ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,18,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::sphinganine,orc::sphinganine,Sphinganine,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,17,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::taurine,orc::taurine,Taurine,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,22,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
orc_ag::gamma-glu-leu,orc::gamma-glu-leu,gamma-Glu-leu,ag_flakes_metabolites_24,/Users/surajpg/projects/GAIRA/data_audit/v4_ag_flakes_metabolite24_peak_registry.csv,sers,sers,ORC-roughened Ag,orc_roughened,planar,,unknown(SI),aqueous,unknown,spatial-avg,True,peak_table,,,19,peak_only;excitation_unknown;conc_unknown,peak_evidence,False,True,sers|orc_roughened|na,False,peak-only evidence (no full spectrum) — excluded from full-spectrum joint analysis,False
